model_name,model_type,child_name,speaker,tpr_overall,tpr_the,tpr_a,n_total,n_previous_a,n_previous_the
ltgbert-10m-2024,mlm,Ruth,child,0.4603610300141432,0.16291470824310064,0.7313224053261203,279,133,146
ltgbert-10m-2024,mlm,Aran,mother,0.4044083358818656,0.17055974945487024,0.608619861876273,1079,503,576
ltgbert-10m-2024,mlm,Aran,child,0.47963786029706545,0.2115544584340727,0.6331287492068574,802,292,510
ltgbert-10m-2024,mlm,Anne,mother,0.4275691040581189,0.13242367132047272,0.707825894788228,657,320,337
ltgbert-10m-2024,mlm,Anne,child,0.4658455888066984,0.10925447171460914,0.7483066528832278,500,221,279
ltgbert-10m-2024,mlm,John,mother,0.45652557352332324,0.19057868561060326,0.6919695925715018,526,247,279
ltgbert-10m-2024,mlm,John,child,0.5568718118185204,0.16480023163119728,0.7999024830990185,473,181,292
ltgbert-10m-2024,mlm,Nicole,mother,0.268225063855389,0.1376291642294685,0.7001961164642031,280,215,65
ltgbert-10m-2024,mlm,Nicole,child,0.36876206822982177,0.15499396411134805,0.6760537179001279,234,138,96
ltgbert-10m-2024,mlm,Warren,mother,0.4316250918450261,0.22514768382418557,0.6425238576393323,944,477,467
ltgbert-10m-2024,mlm,Warren,child,0.48096037991095886,0.22192082311731978,0.6398244831008078,826,314,512
roberta-base,mlm,Gail,mother,0.1692609783792063,0.1599982673261359,0.18703026080754545,286,188,98
roberta-base,mlm,Gail,child,0.24074438325203598,0.17083447042656819,0.33921963680188844,224,131,93
roberta-base,mlm,Dominic,child,0.23871799236464047,0.17796035967349996,0.3645730886534316,172,116,56
roberta-base,mlm,Dominic,mother,0.20575370571597754,0.1826987530206263,0.2884141458676026,188,147,41
roberta-base,mlm,Becky,mother,0.156890689839424,0.14018144521455747,0.18914757384785622,548,361,187
roberta-base,mlm,Becky,child,0.189102383683581,0.1370177041272115,0.2596687237276945,438,252,186
roberta-base,mlm,Liz,mother,0.1538941232760773,0.13325330546926062,0.1950250959860112,410,273,137
roberta-base,mlm,Liz,child,0.18181877514797798,0.13027016305154934,0.2535242163333948,373,217,156
roberta-base,mlm,Carl,mother,0.18538339281503322,0.161538576556128,0.20434002174086288,1077,477,600
roberta-base,mlm,Carl,child,0.2792764098342628,0.26111668371781976,0.29430011899083797,910,412,498
roberta-base,mlm,Joel,child,0.17659145780268629,0.15079615064822752,0.20552850108493176,331,175,156
roberta-base,mlm,Joel,mother,0.11181678692575851,0.09826943002928333,0.13373162896417426,445,275,170
roberta-base,mlm,Ruth,mother,0.1533325499853087,0.11759817333083519,0.19865419842512883,372,208,164
roberta-base,mlm,Ruth,child,0.2763549430708372,0.1665435364311535,0.37638862172205595,279,133,146
roberta-base,mlm,Aran,mother,0.14071809659308002,0.1683325009152858,0.11660343448532046,1079,503,576
roberta-base,mlm,Aran,child,0.27126913181757717,0.24998946564722604,0.2834527838209939,802,292,510
roberta-base,mlm,Anne,mother,0.13204364216538939,0.15290115582340577,0.11223828795006227,657,320,337
roberta-base,mlm,Anne,child,0.21230809097409592,0.15349887573142076,0.2588917345892615,500,221,279
roberta-base,mlm,John,mother,0.24360002612317846,0.30392987449655173,0.19018973025141067,526,247,279
roberta-base,mlm,John,child,0.3356669683160885,0.2887054485149734,0.36477667750787557,473,181,292
roberta-base,mlm,Nicole,mother,0.14686579341601458,0.13792582120207028,0.1764364707390613,280,215,65
roberta-base,mlm,Nicole,child,0.18327515580271825,0.12334249724989503,0.26942835247240154,234,138,96
roberta-base,mlm,Warren,mother,0.22999194133559098,0.2825972091235895,0.17626022241722847,944,477,467
roberta-base,mlm,Warren,child,0.2798621864640756,0.2529709998035752,0.29635404703321067,826,314,512
roberta-base-100M-1,mlm,Gail,mother,0.17386223946260804,0.14414544095971035,0.23086997536612605,286,188,98
roberta-base-100M-1,mlm,Gail,child,0.24512172033069193,0.15691734169018537,0.36936659777054526,224,131,93
roberta-base-100M-1,mlm,Dominic,child,0.2432670964743468,0.16535720032080553,0.40465188136382524,172,116,56
roberta-base-100M-1,mlm,Dominic,mother,0.22193333889311467,0.16595336242623127,0.42264203500608677,188,147,41
roberta-base-100M-1,mlm,Becky,mother,0.169644112148571,0.12853354817001492,0.24900728646011513,548,361,187
roberta-base-100M-1,mlm,Becky,child,0.2296675177739702,0.14675649495566684,0.34199858094715546,438,252,186
roberta-base-100M-1,mlm,Liz,mother,0.18898079976875395,0.13816759349201038,0.29023631300635244,410,273,137
roberta-base-100M-1,mlm,Liz,child,0.20145229477883292,0.12151814426626324,0.3126427477354203,373,217,156
roberta-base-100M-1,mlm,Carl,mother,0.21804773548470008,0.16775347042561572,0.2580316762066722,1077,477,600
roberta-base-100M-1,mlm,Carl,child,0.30369132307049157,0.2489633963066663,0.34896824240120655,910,412,498
roberta-base-100M-1,mlm,Joel,child,0.2151130314928999,0.14551042231679592,0.293192881530196,331,175,156
roberta-base-100M-1,mlm,Joel,mother,0.14800664255943663,0.10697479238189553,0.21438169431722368,445,275,170
roberta-base-100M-1,mlm,Ruth,mother,0.1815809121154218,0.08835303090975999,0.2998211516933343,372,208,164
roberta-base-100M-1,mlm,Ruth,child,0.3168141189976707,0.14330151378569347,0.4748769716907733,279,133,146
roberta-base-100M-1,mlm,Aran,mother,0.1659981459568935,0.1637896480280361,0.16792674744685054,1079,503,576
roberta-base-100M-1,mlm,Aran,child,0.29937454602049246,0.23690327623572527,0.335142410289418,802,292,510
roberta-base-100M-1,mlm,Anne,mother,0.1624839719238406,0.1360718532871324,0.1875637284928217,657,320,337
roberta-base-100M-1,mlm,Anne,child,0.26532206718054135,0.1599234989232404,0.3488098219649983,500,221,279
roberta-base-100M-1,mlm,John,mother,0.2635620845206336,0.23012705423926444,0.2931622726191935,526,247,279
roberta-base-100M-1,mlm,John,child,0.35402140840820817,0.2378294729694607,0.4260444916767469,473,181,292
roberta-base-100M-1,mlm,Nicole,mother,0.14635098933787136,0.11920318357527161,0.23614757762954752,280,215,65
roberta-base-100M-1,mlm,Nicole,child,0.21422864401618302,0.11929614529904121,0.3506941109220743,234,138,96
roberta-base-100M-1,mlm,Warren,mother,0.2527525737741215,0.24068836454028036,0.26507511725279864,944,477,467
roberta-base-100M-1,mlm,Warren,child,0.3195942919130162,0.20446361077213193,0.39020177995644906,826,314,512
roberta-base-100M-2,mlm,Gail,mother,0.17710140409292358,0.14538978303591205,0.23793594244719055,286,188,98
roberta-base-100M-2,mlm,Gail,child,0.26227561122948223,0.18375515886179355,0.37287968929579635,224,131,93
roberta-base-100M-2,mlm,Dominic,child,0.2598818892289348,0.17880596743945015,0.42782487007858166,172,116,56
roberta-base-100M-2,mlm,Dominic,mother,0.2148272808989903,0.16239326116799904,0.4028224248125444,188,147,41
roberta-base-100M-2,mlm,Becky,mother,0.17665474952756277,0.13871118204732533,0.2499040963744384,548,361,187
roberta-base-100M-2,mlm,Becky,child,0.24001910470883078,0.1692451346178336,0.3359064190256656,438,252,186
roberta-base-100M-2,mlm,Liz,mother,0.1887628990370891,0.14441257228974008,0.2771398275190329,410,273,137
roberta-base-100M-2,mlm,Liz,child,0.2239638827426107,0.1277192576731377,0.3578426240251469,373,217,156
roberta-base-100M-2,mlm,Carl,mother,0.23172254833790654,0.1867843973092652,0.2674483784056764,1077,477,600
roberta-base-100M-2,mlm,Carl,child,0.32501339160100645,0.2754181856746471,0.36604396357221136,910,412,498
roberta-base-100M-2,mlm,Joel,child,0.2303338828438264,0.14950104001944656,0.3210117513968166,331,175,156
roberta-base-100M-2,mlm,Joel,mother,0.15535141221404375,0.10670611733817305,0.23404233039559927,445,275,170
roberta-base-100M-2,mlm,Ruth,mother,0.17868280577084128,0.1016477617690257,0.2763857884072903,372,208,164
roberta-base-100M-2,mlm,Ruth,child,0.3114090274566053,0.15847892458034776,0.4507220663781275,279,133,146
roberta-base-100M-2,mlm,Aran,mother,0.1766589753898435,0.15129728792116412,0.19880642121752706,1079,503,576
roberta-base-100M-2,mlm,Aran,child,0.3262898607007629,0.23623974854029217,0.37784796413381666,802,292,510
roberta-base-100M-2,mlm,Anne,mother,0.16291328323790302,0.13546959359182448,0.18897257310955032,657,320,337
roberta-base-100M-2,mlm,Anne,child,0.27635052119189285,0.16429311404154837,0.3651128401174345,500,221,279
roberta-base-100M-2,mlm,John,mother,0.27889650634211016,0.25797916603085636,0.2974147251839728,526,247,279
roberta-base-100M-2,mlm,John,child,0.38803431693941387,0.2618697360414855,0.46623907427682837,473,181,292
roberta-base-100M-2,mlm,Nicole,mother,0.15952591702202826,0.1308654992293938,0.25432576048997296,280,215,65
roberta-base-100M-2,mlm,Nicole,child,0.232327885520623,0.13879912486771712,0.3667754789591752,234,138,96
roberta-base-100M-2,mlm,Warren,mother,0.2554936254076664,0.23666446752725248,0.2747259772469756,944,477,467
roberta-base-100M-2,mlm,Warren,child,0.33973226338855805,0.22131888094107263,0.41235297059268,826,314,512
roberta-base-100M-3,mlm,Gail,mother,0.18283719333370355,0.1429453897954098,0.25936432665206305,286,188,98
roberta-base-100M-3,mlm,Gail,child,0.2743296359685779,0.16646625774782595,0.42626622249458346,224,131,93
roberta-base-100M-3,mlm,Dominic,child,0.2569815255301312,0.1852479524227527,0.4055724983954154,172,116,56
roberta-base-100M-3,mlm,Dominic,mother,0.20696673410940222,0.1572895105017305,0.385077755336908,188,147,41
roberta-base-100M-3,mlm,Becky,mother,0.16569505514784538,0.10439015099952816,0.28404302518817975,548,361,187
roberta-base-100M-3,mlm,Becky,child,0.23287818912632052,0.13448088909128664,0.36619066014152774,438,252,186
roberta-base-100M-3,mlm,Liz,mother,0.18556886379634846,0.11258550223982818,0.3310028616425532,410,273,137
roberta-base-100M-3,mlm,Liz,child,0.21510688045966897,0.11227549668309894,0.35814797199502607,373,217,156
roberta-base-100M-3,mlm,Carl,mother,0.23067331438907626,0.15248157986464767,0.29283574333599693,1077,477,600
roberta-base-100M-3,mlm,Carl,child,0.31519466509949456,0.23618579311754528,0.38055943469098685,910,412,498
roberta-base-100M-3,mlm,Joel,child,0.2323473439471749,0.1331532220675823,0.34362280118389743,331,175,156
roberta-base-100M-3,mlm,Joel,mother,0.16264427338519924,0.11179470204726197,0.24490093290245066,445,275,170
roberta-base-100M-3,mlm,Ruth,mother,0.18357610460732296,0.11085210994601521,0.2758114149094694,372,208,164
roberta-base-100M-3,mlm,Ruth,child,0.31448090401756557,0.12837258657644668,0.4840179329194067,279,133,146
roberta-base-100M-3,mlm,Aran,mother,0.18492743505118941,0.1477019523354058,0.2174351048533407,1079,503,576
roberta-base-100M-3,mlm,Aran,child,0.3223765364989051,0.21584180350471882,0.3833728934289098,802,292,510
roberta-base-100M-3,mlm,Anne,mother,0.17483516422543882,0.12302814783633678,0.2240287702922419,657,320,337
roberta-base-100M-3,mlm,Anne,child,0.28741182613089855,0.15334222337773398,0.39361032867014367,500,221,279
roberta-base-100M-3,mlm,John,mother,0.29349329945317887,0.23622689856188295,0.3441915109949355,526,247,279
roberta-base-100M-3,mlm,John,child,0.3714720350753465,0.23344126098548232,0.45703220668584454,473,181,292
roberta-base-100M-3,mlm,Nicole,mother,0.1572377033753441,0.11578533234852686,0.294349392156355,280,215,65
roberta-base-100M-3,mlm,Nicole,child,0.22134884221927995,0.1188806828360716,0.3686468213326419,234,138,96
roberta-base-100M-3,mlm,Warren,mother,0.25741683277411154,0.20937239563799273,0.30649005871400176,944,477,467
roberta-base-100M-3,mlm,Warren,child,0.3391917607817797,0.20572804576348694,0.4210425547578421,826,314,512
roberta-base-10M-1,mlm,Gail,mother,0.24252754687967037,0.06529246819593953,0.5825295345586642,286,188,98
roberta-base-10M-1,mlm,Gail,child,0.33708379317030496,0.05800171112934841,0.7301994141097169,224,131,93
roberta-base-10M-1,mlm,Dominic,child,0.2733045581196595,0.042401173229917516,0.7516044268198393,172,116,56
roberta-base-10M-1,mlm,Dominic,mother,0.18790882379706714,0.06726375018444435,0.6204655511398854,188,147,41
roberta-base-10M-1,mlm,Becky,mother,0.23250719830740688,0.04817049969756407,0.5883657448215954,548,361,187
roberta-base-10M-1,mlm,Becky,child,0.3143107985342464,0.04188111718233227,0.6834090764949043,438,252,186
roberta-base-10M-1,mlm,Liz,mother,0.23211420939586702,0.05730127712618652,0.5804640671303398,410,273,137
roberta-base-10M-1,mlm,Liz,child,0.29081856773426595,0.0327684511815507,0.6497728965287481,373,217,156
roberta-base-10M-1,mlm,Carl,mother,0.3457634948974061,0.06482186513770533,0.5691120905563681,1077,477,600
roberta-base-10M-1,mlm,Carl,child,0.3884506464253957,0.08840017195089582,0.6366851755087168,910,412,498
roberta-base-10M-1,mlm,Joel,child,0.32806162536121614,0.0492056271239313,0.6408808541530421,331,175,156
roberta-base-10M-1,mlm,Joel,mother,0.23967521168655395,0.062240548154618075,0.5267018732823325,445,275,170
roberta-base-10M-1,mlm,Ruth,mother,0.2613158561468893,0.04377687493178443,0.5372189542733636,372,208,164
roberta-base-10M-1,mlm,Ruth,child,0.3777444971549547,0.040748793526195384,0.6847337340222491,279,133,146
roberta-base-10M-1,mlm,Aran,mother,0.27706778448404723,0.07369208594645926,0.4546684378944755,1079,503,576
roberta-base-10M-1,mlm,Aran,child,0.4540783791123225,0.08891164747944504,0.663154233302127,802,292,510
roberta-base-10M-1,mlm,Anne,mother,0.2739681677072116,0.06922595631356512,0.46838213698307785,657,320,337
roberta-base-10M-1,mlm,Anne,child,0.38801634718619754,0.05231980636772717,0.6539265103434805,500,221,279
roberta-base-10M-1,mlm,John,mother,0.36402263835133164,0.1025540945797077,0.5955019584645613,526,247,279
roberta-base-10M-1,mlm,John,child,0.4870555212119918,0.08631860621935417,0.73545751303962,473,181,292
roberta-base-10M-1,mlm,Nicole,mother,0.18974835803138237,0.051610384329976694,0.6466662710437242,280,215,65
roberta-base-10M-1,mlm,Nicole,child,0.3193548948642985,0.034398878380471086,0.7289791685598005,234,138,96
roberta-base-10M-1,mlm,Warren,mother,0.3172022843977955,0.12163644365320674,0.5169558305116475,944,477,467
roberta-base-10M-1,mlm,Warren,child,0.44503776757511243,0.08692946076910764,0.6646588776084825,826,314,512
roberta-base-10M-2,mlm,Gail,mother,0.22185695650297318,0.10349108705482922,0.44892617544431046,286,188,98
roberta-base-10M-2,mlm,Gail,child,0.3062344532566578,0.10172522829478749,0.5943065873427332,224,131,93
roberta-base-10M-2,mlm,Dominic,child,0.2716225791011928,0.10857899038076607,0.6093557271649338,172,116,56
roberta-base-10M-2,mlm,Dominic,mother,0.2355054355041839,0.1659181113637928,0.48500145132461064,188,147,41
roberta-base-10M-2,mlm,Becky,mother,0.21540719624923763,0.0968508787751512,0.44427794816445254,548,361,187
roberta-base-10M-2,mlm,Becky,child,0.3010865330196484,0.09245293629012975,0.5837514060080284,438,252,186
roberta-base-10M-2,mlm,Liz,mother,0.2299899571725865,0.10831605762364008,0.4724496256168374,410,273,137
roberta-base-10M-2,mlm,Liz,child,0.2648304968191971,0.08518251388499441,0.5147254474392099,373,217,156
roberta-base-10M-2,mlm,Carl,mother,0.27950628538573646,0.1454656198038686,0.3860686145233214,1077,477,600
roberta-base-10M-2,mlm,Carl,child,0.35914018080756294,0.1761724096117931,0.5105111079815733,910,412,498
roberta-base-10M-2,mlm,Joel,child,0.30059708975289356,0.08626316399814948,0.5410357885162284,331,175,156
roberta-base-10M-2,mlm,Joel,mother,0.21321439474159581,0.10525779642581447,0.3878500684877127,445,275,170
roberta-base-10M-2,mlm,Ruth,mother,0.2329324841367122,0.0668217426444451,0.4436095221269046,372,208,164
roberta-base-10M-2,mlm,Ruth,child,0.3603566835702741,0.08089392915328707,0.6149357680734198,279,133,146
roberta-base-10M-2,mlm,Aran,mother,0.2667249016581307,0.1302942862511007,0.3858648314319781,1079,503,576
roberta-base-10M-2,mlm,Aran,child,0.4097416754697578,0.12570368210748153,0.572367350100708,802,292,510
roberta-base-10M-2,mlm,Anne,mother,0.2468790546492453,0.1124415448631817,0.37453485029179834,657,320,337
roberta-base-10M-2,mlm,Anne,child,0.35053905230179205,0.11576722469078957,0.536505267004414,500,221,279
roberta-base-10M-2,mlm,John,mother,0.33899911766936347,0.1857017686360712,0.4747139750572604,526,247,279
roberta-base-10M-2,mlm,John,child,0.4329441658265314,0.16069860972099015,0.6016991167001717,473,181,292
roberta-base-10M-2,mlm,Nicole,mother,0.17980911723995666,0.0998384445745032,0.44432749605645666,280,215,65
roberta-base-10M-2,mlm,Nicole,child,0.30226263361698913,0.046919056944733924,0.6693190250833562,234,138,96
roberta-base-10M-2,mlm,Warren,mother,0.2994586429474094,0.21399032792895928,0.38675711460437034,944,477,467
roberta-base-10M-2,mlm,Warren,child,0.3943639436979998,0.1588420773924916,0.5388050882681747,826,314,512
roberta-base-10M-3,mlm,Gail,mother,0.24059591384448986,0.0937557744121913,0.5222892425513482,286,188,98
roberta-base-10M-3,mlm,Gail,child,0.3164714988991729,0.11205684524492224,0.604410419637956,224,131,93
roberta-base-10M-3,mlm,Dominic,child,0.28540624053210734,0.0878913563038623,0.6945442150049006,172,116,56
roberta-base-10M-3,mlm,Dominic,mother,0.1814984698964295,0.06139952286532931,0.6120971336420814,188,147,41
roberta-base-10M-3,mlm,Becky,mother,0.23299337258202282,0.09188161539420506,0.5054069787039599,548,361,187
roberta-base-10M-3,mlm,Becky,child,0.2882066498932702,0.09274939242868252,0.5530197083936794,438,252,186
roberta-base-10M-3,mlm,Liz,mother,0.2276810362880213,0.1019265736821748,0.47827204571427034,410,273,137
roberta-base-10M-3,mlm,Liz,child,0.2692751570096071,0.08203295295261315,0.5297338639350408,373,217,156
roberta-base-10M-3,mlm,Carl,mother,0.31907549627495446,0.09402310018872055,0.4979921511635105,1077,477,600
roberta-base-10M-3,mlm,Carl,child,0.37584340087268675,0.12826163532005927,0.5806700824142179,910,412,498
roberta-base-10M-3,mlm,Joel,child,0.32718578630021966,0.090674833228244,0.5925025605796795,331,175,156
roberta-base-10M-3,mlm,Joel,mother,0.24542581882879716,0.08913405136271814,0.49825073678863085,445,275,170
roberta-base-10M-3,mlm,Ruth,mother,0.24932513835409015,0.0721886333180445,0.47398607157053835,372,208,164
roberta-base-10M-3,mlm,Ruth,child,0.3521852557491883,0.07619446738683167,0.6036015218601022,279,133,146
roberta-base-10M-3,mlm,Aran,mother,0.2820379263465535,0.0996705921198483,0.44129273383966594,1079,503,576
roberta-base-10M-3,mlm,Aran,child,0.4151457113477196,0.12508428018769938,0.581220099384437,802,292,510
roberta-base-10M-3,mlm,Anne,mother,0.2733071878045447,0.0875334618811631,0.44970953882971426,657,320,337
roberta-base-10M-3,mlm,Anne,child,0.3797679499207738,0.09070186562755497,0.6087414432139686,500,221,279
roberta-base-10M-3,mlm,John,mother,0.3542113532383036,0.11964951665126212,0.5618700401092686,526,247,279
roberta-base-10M-3,mlm,John,child,0.4613169927412132,0.10692496010671688,0.6809915061208154,473,181,292
roberta-base-10M-3,mlm,Nicole,mother,0.19155761178380892,0.07887498616712167,0.5642770657466976,280,215,65
roberta-base-10M-3,mlm,Nicole,child,0.2671189242000676,0.04399553516640804,0.5878587959359534,234,138,96
roberta-base-10M-3,mlm,Warren,mother,0.31836886888669613,0.1423426310623429,0.4981644051655323,944,477,467
roberta-base-10M-3,mlm,Warren,child,0.4268394033338457,0.10314918186272615,0.6253525469704309,826,314,512
roberta-base-1B-1,mlm,Gail,mother,0.16463062242480334,0.09503491741168554,0.2981407504091517,286,188,98
roberta-base-1B-1,mlm,Gail,child,0.25562666827143266,0.12527985411740294,0.43923347100452825,224,131,93
roberta-base-1B-1,mlm,Dominic,child,0.23874144646300893,0.1167755558950962,0.49138507692511396,172,116,56
roberta-base-1B-1,mlm,Dominic,mother,0.1781836654091213,0.09695275907338183,0.4694261832470164,188,147,41
roberta-base-1B-1,mlm,Becky,mother,0.1661232918728902,0.08536394243327365,0.3220277044274442,548,361,187
roberta-base-1B-1,mlm,Becky,child,0.23751965648162707,0.10210616253213911,0.42098309989706234,438,252,186
roberta-base-1B-1,mlm,Liz,mother,0.1730102768106714,0.08367580510633515,0.35102714378354577,410,273,137
roberta-base-1B-1,mlm,Liz,child,0.21280414703613076,0.08649378300327078,0.38850510213312184,373,217,156
roberta-base-1B-1,mlm,Carl,mother,0.23849036955823036,0.102311067161181,0.3467529149638846,1077,477,600
roberta-base-1B-1,mlm,Carl,child,0.31491204680341667,0.17776235951323102,0.4283772499430883,910,412,498
roberta-base-1B-1,mlm,Joel,child,0.22218520034839512,0.10178531755779333,0.3572491714275958,331,175,156
roberta-base-1B-1,mlm,Joel,mother,0.14528497170133747,0.06982407796060257,0.2673540645172321,445,275,170
roberta-base-1B-1,mlm,Ruth,mother,0.17017845955258507,0.06423566696289448,0.30454492820292434,372,208,164
roberta-base-1B-1,mlm,Ruth,child,0.31467166152963577,0.11436856686877442,0.4971395491316532,279,133,146
roberta-base-1B-1,mlm,Aran,mother,0.17146433019150034,0.1116667220313226,0.2236834220397111,1079,503,576
roberta-base-1B-1,mlm,Aran,child,0.32405574686698685,0.1805233638689901,0.4062350720344674,802,292,510
roberta-base-1B-1,mlm,Anne,mother,0.16774469956925384,0.10265808167463628,0.2295480162644396,657,320,337
roberta-base-1B-1,mlm,Anne,child,0.2811371920689382,0.11729389882453399,0.41091987238081396,500,221,279
roberta-base-1B-1,mlm,John,mother,0.28056179405764375,0.16851674640454156,0.37975579681863386,526,247,279
roberta-base-1B-1,mlm,John,child,0.3762274222925466,0.19151119861762814,0.49072617737871194,473,181,292
roberta-base-1B-1,mlm,Nicole,mother,0.12599804010965768,0.07205130181475285,0.3044372513928044,280,215,65
roberta-base-1B-1,mlm,Nicole,child,0.21614324023098977,0.08475488439614756,0.4050140017435755,234,138,96
roberta-base-1B-1,mlm,Warren,mother,0.24351828314694232,0.17446550250706197,0.31404971005320126,944,477,467
roberta-base-1B-1,mlm,Warren,child,0.338895429272875,0.18624717868428803,0.4325117392041569,826,314,512
roberta-base-1B-2,mlm,Gail,mother,0.1902621313118338,0.1675881477454633,0.23375916101058544,286,188,98
roberta-base-1B-2,mlm,Gail,child,0.2665987544308598,0.1744209782024252,0.3964405682580095,224,131,93
roberta-base-1B-2,mlm,Dominic,child,0.2587319858555977,0.1566230124349009,0.47024343079846975,172,116,56
roberta-base-1B-2,mlm,Dominic,mother,0.21103548297102445,0.1663636347586036,0.37120040217165534,188,147,41
roberta-base-1B-2,mlm,Becky,mother,0.1844541469054111,0.14831334479466798,0.2542232889480756,548,361,187
roberta-base-1B-2,mlm,Becky,child,0.2431546041704491,0.16206307090647748,0.35302055246357184,438,252,186
roberta-base-1B-2,mlm,Liz,mother,0.19127596876277284,0.14299160428811783,0.28749225709547954,410,273,137
roberta-base-1B-2,mlm,Liz,child,0.214495354178527,0.12194563400945141,0.34323438800345907,373,217,156
roberta-base-1B-2,mlm,Carl,mother,0.23360976245271162,0.1765316226751985,0.27898688357583457,1077,477,600
roberta-base-1B-2,mlm,Carl,child,0.3084450154565011,0.24271660755602528,0.36282273444243685,910,412,498
roberta-base-1B-2,mlm,Joel,child,0.23912600784344262,0.1440980080028988,0.3457279307414886,331,175,156
roberta-base-1B-2,mlm,Joel,mother,0.16704182585726812,0.1277702592855335,0.23056936001742706,445,275,170
roberta-base-1B-2,mlm,Ruth,mother,0.17661822568799457,0.1209777578436743,0.2471866239295715,372,208,164
roberta-base-1B-2,mlm,Ruth,child,0.30887038103370973,0.1785557216997879,0.4275816802899536,279,133,146
roberta-base-1B-2,mlm,Aran,mother,0.17938563717242842,0.1693438241627124,0.18815478985278805,1079,503,576
roberta-base-1B-2,mlm,Aran,child,0.3283627209016898,0.23026200558609056,0.3845301892784642,802,292,510
roberta-base-1B-2,mlm,Anne,mother,0.17670504833801803,0.15057940349095983,0.20151278231742048,657,320,337
roberta-base-1B-2,mlm,Anne,child,0.2711635809185599,0.15729004827059695,0.3613644795393478,500,221,279
roberta-base-1B-2,mlm,John,mother,0.29269966618152804,0.26690076973221466,0.315539549418017,526,247,279
roberta-base-1B-2,mlm,John,child,0.37394382593642106,0.26389191523812505,0.44216093496515935,473,181,292
roberta-base-1B-2,mlm,Nicole,mother,0.16386155895831855,0.13410751899981088,0.2622787680518439,280,215,65
roberta-base-1B-2,mlm,Nicole,child,0.24157287391183976,0.13955695570800306,0.388220756329855,234,138,96
roberta-base-1B-2,mlm,Warren,mother,0.2573233082679577,0.2498495089113156,0.26495714615472055,944,477,467
roberta-base-1B-2,mlm,Warren,child,0.3387889566619906,0.20993168088834221,0.41781470782004837,826,314,512
roberta-base-1B-3,mlm,Gail,mother,0.17936450652470254,0.12343384806712009,0.28666005540251377,286,188,98
roberta-base-1B-3,mlm,Gail,child,0.2742587781266203,0.15012688327078308,0.4491112321708642,224,131,93
roberta-base-1B-3,mlm,Dominic,child,0.24608314202854156,0.11688677272248914,0.513704192733936,172,116,56
roberta-base-1B-3,mlm,Dominic,mother,0.19965671737594268,0.12492255267300204,0.46760603960355906,188,147,41
roberta-base-1B-3,mlm,Becky,mother,0.17000966254051997,0.09865268279000734,0.30776297639044004,548,361,187
roberta-base-1B-3,mlm,Becky,child,0.2343569869636121,0.11967753644069219,0.38972914573660045,438,252,186
roberta-base-1B-3,mlm,Liz,mother,0.18961660590853283,0.11140078996928582,0.3454773194225068,410,273,137
roberta-base-1B-3,mlm,Liz,child,0.210587937499109,0.09768132558748566,0.36764392970950804,373,217,156
roberta-base-1B-3,mlm,Carl,mother,0.2349650552749489,0.1208947846082511,0.3256509204549737,1077,477,600
roberta-base-1B-3,mlm,Carl,child,0.3181481458952728,0.1693676904361693,0.4412355909738886,910,412,498
roberta-base-1B-3,mlm,Joel,child,0.22084527872206092,0.11131565860370538,0.3437150448804726,331,175,156
roberta-base-1B-3,mlm,Joel,mother,0.1506283078354815,0.08711966582903165,0.25336287578709166,445,275,170
roberta-base-1B-3,mlm,Ruth,mother,0.17972843312343922,0.0749137302818757,0.3126641538005442,372,208,164
roberta-base-1B-3,mlm,Ruth,child,0.3250861479646678,0.0965462339048175,0.5332766176219288,279,133,146
roberta-base-1B-3,mlm,Aran,mother,0.16916324312999534,0.12589439304523442,0.20694836742276396,1079,503,576
roberta-base-1B-3,mlm,Aran,child,0.3326046998085633,0.19078124324779716,0.41380558081982544,802,292,510
roberta-base-1B-3,mlm,Anne,mother,0.1663462867207787,0.11918905845045794,0.21112466371336813,657,320,337
roberta-base-1B-3,mlm,Anne,child,0.2746294301098505,0.12291655404056864,0.3948034287167011,500,221,279
roberta-base-1B-3,mlm,John,mother,0.2802070634179836,0.2089594580666105,0.3432829004136437,526,247,279
roberta-base-1B-3,mlm,John,child,0.3987692897379067,0.21021102794289126,0.5156495821519402,473,181,292
roberta-base-1B-3,mlm,Nicole,mother,0.14345878585313437,0.09201589333575494,0.31361604571831253,280,215,65
roberta-base-1B-3,mlm,Nicole,child,0.23236989147910703,0.09214634281682674,0.43394124268113493,234,138,96
roberta-base-1B-3,mlm,Warren,mother,0.2516759821436819,0.210156153807834,0.29408488603276,944,477,467
roberta-base-1B-3,mlm,Warren,child,0.35039700439964344,0.18926013756960905,0.4492192235102505,826,314,512
roberta-base-strict-2023,mlm,Gail,mother,0.3810555234685697,0.163112519981922,0.7991502648511183,286,188,98
roberta-base-strict-2023,mlm,Gail,child,0.4393424700707524,0.16199843097908462,0.8300098799740693,224,131,93
roberta-base-strict-2023,mlm,Dominic,child,0.3699914698158611,0.1524890802807661,0.8205321338528437,172,116,56
roberta-base-strict-2023,mlm,Dominic,mother,0.29412252587694326,0.15911644696578878,0.7781687112413262,188,147,41
roberta-base-strict-2023,mlm,Becky,mother,0.3747276650071759,0.13529076576581248,0.8369561175533375,548,361,187
roberta-base-strict-2023,mlm,Becky,child,0.4273585194067081,0.12375083351702856,0.8386979648056289,438,252,186
